timestamp,open,high,low,close,volume
2022-04-27 20:25:00,39234.15000,39234.16000,39230.20000,39230.20000,0
2022-04-27 20:24:00,39173.81000,39267.28000,39161.83000,39234.16000,70
2022-04-27 20:23:00,39132.07000,39173.81000,39132.07000,39173.80000,14
2022-04-27 20:22:00,39142.45000,39159.97000,39132.07000,39132.08000,15
2022-04-27 20:21:00,39128.00000,39146.42000,39127.99000,39142.45000,15
2022-04-27 20:20:00,39167.53000,39167.54000,39105.38000,39127.99000,37
2022-04-27 20:19:00,39160.01000,39179.52000,39154.44000,39167.54000,26
2022-04-27 20:18:00,39189.99000,39190.78000,39160.00000,39160.00000,25
2022-04-27 20:17:00,39157.04000,39194.11000,39157.04000,39190.00000,27
2022-04-27 20:16:00,39057.17000,39199.00000,39049.37000,39157.04000,115
2022-04-27 20:15:00,39018.00000,39059.93000,39012.03000,39057.17000,19
2022-04-27 20:14:00,39038.10000,39050.00000,39015.35000,39017.99000,25
2022-04-27 20:13:00,39033.16000,39050.00000,39017.30000,39038.09000,31
2022-04-27 20:12:00,39091.15000,39091.15000,39021.21000,39033.16000,101
2022-04-27 20:11:00,39040.55000,39095.78000,39023.63000,39091.15000,53
2022-04-27 20:10:00,39057.83000,39062.98000,39031.50000,39040.55000,49
2022-04-27 20:09:00,39026.91000,39071.23000,39014.88000,39057.83000,45
2022-04-27 20:08:00,39042.81000,39103.82000,39026.60000,39026.91000,85
2022-04-27 20:07:00,39106.07000,39110.00000,39020.40000,39042.81000,86
2022-04-27 20:06:00,38973.73000,39149.93000,38973.73000,39106.08000,197
2022-04-27 20:05:00,38856.41000,38997.27000,38853.35000,38973.73000,216
2022-04-27 20:04:00,38841.37000,38856.42000,38831.73000,38856.42000,41
2022-04-27 20:03:00,38865.84000,38865.84000,38841.37000,38841.38000,12
2022-04-27 20:02:00,38842.57000,38869.72000,38838.62000,38865.84000,23
2022-04-27 20:01:00,38842.11000,38856.48000,38838.00000,38842.56000,19
2022-04-27 20:00:00,38858.27000,38888.16000,38842.11000,38842.11000,35
2022-04-27 19:59:00,38850.57000,38915.38000,38850.51000,38858.26000,83
2022-04-27 19:58:00,38863.88000,38863.89000,38840.31000,38850.56000,17
2022-04-27 19:57:00,38867.61000,38881.80000,38832.55000,38863.88000,53
2022-04-27 19:56:00,38863.20000,38885.48000,38855.22000,38867.61000,39
2022-04-27 19:55:00,38844.43000,38892.51000,38844.42000,38863.20000,47
2022-04-27 19:54:00,38827.79000,38869.30000,38816.18000,38844.42000,59
2022-04-27 19:53:00,38825.05000,38855.15000,38790.00000,38827.79000,32
2022-04-27 19:52:00,38784.58000,38833.99000,38771.39000,38825.04000,51
2022-04-27 19:51:00,38780.22000,38800.00000,38776.38000,38784.58000,17
2022-04-27 19:50:00,38812.20000,38820.00000,38772.13000,38780.22000,68
2022-04-27 19:49:00,38833.12000,38842.20000,38800.00000,38812.20000,69
2022-04-27 19:48:00,38861.20000,38861.20000,38822.89000,38833.12000,33
2022-04-27 19:47:00,38878.59000,38878.59000,38840.00000,38861.19000,33
2022-04-27 19:46:00,38824.43000,38893.98000,38824.42000,38878.58000,102
2022-04-27 19:45:00,38815.93000,38824.43000,38791.05000,38824.42000,57
2022-04-27 19:44:00,38756.13000,38865.27000,38744.83000,38815.94000,56
2022-04-27 19:43:00,38730.00000,38760.00000,38719.46000,38756.13000,18
2022-04-27 19:42:00,38709.20000,38730.00000,38708.00000,38729.99000,26
2022-04-27 19:41:00,38780.54000,38785.67000,38709.19000,38709.20000,21
2022-04-27 19:40:00,38738.60000,38812.30000,38738.59000,38780.54000,57
2022-04-27 19:39:00,38704.49000,38738.60000,38684.11000,38738.59000,38
2022-04-27 19:38:00,38675.02000,38706.76000,38669.89000,38704.49000,23
2022-04-27 19:37:00,38712.36000,38712.37000,38669.49000,38675.02000,20
2022-04-27 19:36:00,38735.70000,38740.00000,38710.00000,38712.37000,20
2022-04-27 19:35:00,38718.59000,38743.14000,38704.93000,38735.70000,27
2022-04-27 19:34:00,38727.45000,38733.52000,38712.26000,38718.59000,21
2022-04-27 19:33:00,38739.30000,38739.30000,38700.00000,38727.45000,35
2022-04-27 19:32:00,38740.01000,38760.00000,38734.86000,38739.29000,28
2022-04-27 19:31:00,38756.49000,38781.05000,38740.00000,38740.01000,25
2022-04-27 19:30:00,38748.72000,38759.99000,38724.89000,38756.50000,27
2022-04-27 19:29:00,38724.98000,38749.86000,38708.95000,38748.71000,34
2022-04-27 19:28:00,38747.16000,38753.74000,38724.98000,38724.99000,14
2022-04-27 19:27:00,38732.84000,38766.97000,38729.70000,38747.15000,32
2022-04-27 19:26:00,38715.98000,38734.21000,38704.93000,38732.84000,34
2022-04-27 19:25:00,38712.45000,38734.02000,38700.00000,38715.99000,24
2022-04-27 19:24:00,38735.46000,38738.75000,38699.63000,38712.45000,24
2022-04-27 19:23:00,38693.30000,38746.62000,38684.05000,38735.46000,71
2022-04-27 19:22:00,38702.25000,38720.00000,38693.30000,38693.31000,22
2022-04-27 19:21:00,38698.35000,38739.86000,38668.20000,38702.26000,48
2022-04-27 19:20:00,38739.87000,38755.09000,38698.34000,38698.34000,30
2022-04-27 19:19:00,38731.32000,38746.62000,38720.37000,38739.87000,14
2022-04-27 19:18:00,38722.59000,38740.00000,38714.67000,38731.33000,20
2022-04-27 19:17:00,38689.00000,38735.32000,38689.00000,38722.59000,36
2022-04-27 19:16:00,38719.96000,38719.97000,38689.00000,38689.01000,73
2022-04-27 19:15:00,38756.84000,38781.48000,38718.60000,38719.97000,48
2022-04-27 19:14:00,38759.99000,38769.29000,38741.65000,38756.85000,24
2022-04-27 19:13:00,38721.14000,38770.00000,38705.00000,38760.00000,44
2022-04-27 19:12:00,38705.71000,38739.86000,38705.71000,38721.14000,23
2022-04-27 19:11:00,38754.08000,38754.09000,38705.71000,38705.72000,21
2022-04-27 19:10:00,38728.24000,38770.00000,38714.74000,38754.09000,20
2022-04-27 19:09:00,38706.69000,38736.01000,38702.80000,38728.25000,17
2022-04-27 19:08:00,38767.65000,38767.66000,38700.00000,38706.68000,62
2022-04-27 19:07:00,38791.59000,38791.60000,38761.07000,38767.66000,55
2022-04-27 19:06:00,38752.86000,38799.24000,38752.85000,38791.60000,35
2022-04-27 19:05:00,38750.00000,38770.00000,38736.12000,38752.86000,27
2022-04-27 19:04:00,38716.66000,38762.11000,38710.00000,38750.00000,55
2022-04-27 19:03:00,38754.29000,38760.00000,38710.00000,38716.66000,52
2022-04-27 19:02:00,38787.18000,38791.10000,38754.29000,38754.29000,42
2022-04-27 19:01:00,38762.11000,38787.18000,38746.19000,38787.18000,48
2022-04-27 19:00:00,38785.72000,38797.97000,38731.82000,38762.11000,52
2022-04-27 18:59:00,38786.44000,38840.36000,38750.48000,38785.71000,161
2022-04-27 18:58:00,38841.90000,38842.22000,38780.00000,38786.44000,80
2022-04-27 18:57:00,38857.92000,38857.93000,38812.69000,38841.91000,65
2022-04-27 18:56:00,38883.73000,38887.58000,38813.50000,38857.92000,84
2022-04-27 18:55:00,38901.84000,38901.84000,38876.96000,38883.73000,34
2022-04-27 18:54:00,38915.78000,38920.00000,38892.75000,38901.83000,23
2022-04-27 18:53:00,38920.25000,38929.48000,38903.81000,38915.79000,16
2022-04-27 18:52:00,38929.17000,38939.70000,38886.07000,38920.25000,24
2022-04-27 18:51:00,38930.00000,38930.01000,38920.00000,38929.18000,17
2022-04-27 18:50:00,38952.77000,38960.88000,38928.39000,38930.00000,12
2022-04-27 18:49:00,38940.52000,38969.49000,38940.51000,38952.77000,33
2022-04-27 18:48:00,38970.73000,38970.73000,38919.15000,38940.52000,33
2022-04-27 18:47:00,39020.05000,39020.06000,38970.72000,38970.73000,16
2022-04-27 18:46:00,39030.31000,39035.74000,39012.00000,39020.06000,19
