,created_at,tweet
533,2022-04-08 16:51:36,@MarkFare1 @Schwifty_ETH @los_muertosNFT ❤️💀🔥  https://t.co/yzbycUdvCd
534,2022-04-08 16:51:36,@Juliana0617ok @Jopromote @Redz_ETH Now.happy
535,2022-04-08 16:51:36,@fataleth #ETH
536,2022-04-08 16:51:35,@trisnt_eth @MindblowonNFT @1_8ote @mica_dgr
537,2022-04-08 16:51:33,@HBakhshiyan @Vibranium_app @VitalikButerin @elonmusk @saylor @TechEqualizer @thetrendingcoin ❤
538,2022-04-08 16:51:33,New Drop Artistic Faces 0037  Ethereum Blockchain  Price 0.0425 ETH  #nft #nfts #NFTCommunity #nftcollectors #nftcollector #nftcollection #eth #opensea #cubist #abstract #NFTartist @opensea  https://t.co/uorUH9hCTp
539,2022-04-08 16:51:30,"#Tombchain #Layer2 is coming to #Fantom, lads. The #Tomb ecosystem from @tombfinance #tombswap to @Felix_Exchange @Official_LIF3 @FantyTweet and now @TombChain is the strongest #DeFi play of 2022.  #TShare #Fantom #Crypto #cryptocurrencies #Bitcoin #ETH"
540,2022-04-08 16:51:30,@ethgames @MD1_ETH @ritamezherr @Marounrajehh
541,2022-04-08 16:51:30,@GiveAwayHost nothing but im interesting for $XRP and $ETH
542,2022-04-08 16:51:29,@614NFT_ETH @lilheart_nft Bullish on Thai artists 🇹🇭
543,2022-04-08 16:51:29,"@peewhee_eth @gh0stlygh0sts @KingdomNFT great thread fam, hope I can hit big like this someday 🤯 @kresgay @Itiskaiba"
544,2022-04-08 16:51:28,ThatGuyChak bought Turtle Town #7809 for 0.02 ETH ($64)  https://t.co/fLTEJgJjeG #thatguychak #turtletownnft  https://t.co/imKnzxDO3k
545,2022-04-08 16:51:28,#btc #eth #priceation #smartmoney   waves m15 m1 görüntüleri alana gelip beklediğim m1 kırılımı ve ya yukarının likidini alıp inerse satış giricem  https://t.co/0627FEmbTO
546,2022-04-08 16:51:27,3Lander #1005 sold for 2.1 ETH! Buyer: Exit-Liquidity Seller: 0xSinful   https://t.co/uJ0HPalfmg
547,2022-04-08 16:51:26,.327 ETH?!!!  Let me wash my eyes!
548,2022-04-08 16:51:26,@peewhee_eth @KingdomNFT @gh0stlygh0sts 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀
549,2022-04-08 16:51:25,now available at #opensea 30 Yarenj NFT (YRN) beautiful girl in different costume for 0.005 #ETH    take it now in the open sea  https://t.co/p2bGcM4p1L  #NFTCommunity #NFT #NFTdrop #nftcollector #NFTartist #NFTProject #NFTCollection  https://t.co/C8E4g5uOL1
550,2022-04-08 16:51:25,@Nickis_Dead @hassel_eth Clleaaaannnnnn
551,2022-04-08 16:51:24,Nonconformist Hell Ducks #2809 sold for 0.039 ETH! ($124.29)  -  https://t.co/eLXu9EsQ9W -  https://t.co/t1qXnj5E6Y  Rarity 🟦4598/10000 #nonconformisthellducks #nft #DucksFlyTogether #DucksUnited #nonconformistduck #nanocube  https://t.co/P7pBrxjXuD
552,2022-04-08 16:51:23,🔥 HAGAMOS HISTORIA 🔥 #TecatePalNorte  Legendary Lion #997 sold for 0.128 ETH (💵 $407.47 USD)  Tx:  https://t.co/5Jcxnb0p10 Buy Legendary Lions on Ethereum:  https://t.co/lrl7IRtHmO  https://t.co/7Mpg8IbuUz
553,2022-04-08 16:51:22,@Redz_ETH @DoggoStyleArt Looks great
554,2022-04-08 16:51:20,@BoredAxelApe @lior_eth Not many for sale....
555,2022-04-08 16:51:20,"@elwalvador Well, Eth has no nodes. So…  https://t.co/u7uRkzJgrx"
556,2022-04-08 16:51:19,Are you selling your crypto bc the dip? #HODL #Crypto #BTC #altcoinseason #ALTSEASON #cryptocurrencies #ETH
557,2022-04-08 16:51:19,@t3rtium @UncleRewards No. It increases fees and eth value. Compression increases the value of blockspace because it can represent more tx value per blockspace. Higher bandwidth allows selling of more blockspace.
558,2022-04-08 16:51:19,@TakoaGiving @9LivesBattalion @takoa__ @weRone_eth @crazn_eth @PonziRugLord @vikingas9 @hellcrappies
559,2022-04-08 16:51:19,@RaritySniperNFT @iam_tribex @JovenRayo_eth @bearded_bustler @Mcnft21
560,2022-04-08 16:51:18,@MetisTtp My other little concern is the battle for liquidity leading up to the Eth merge a lot of capital will be directed towards Eth I think the other emerging battle for capital in the L1 plays is Near and Cronos plays
561,2022-04-08 16:51:17,You heard it here first! If any of you have tips on how to make 5 eth fast please let me know 😅
562,2022-04-08 16:51:16,"@WolfyCryptoMan @shibayc_eth What a solid chart $SBAYC have, wow I love this project soo much"
563,2022-04-08 16:51:16,@dylacus @wabdoteth @mattismoist_eth @exelynt @SappySealsNFT Ok this is fucking amazing
564,2022-04-08 16:51:15,@AAPEQueens @Fityeth @apocalypticapes @AShawThing_ @CryptoBooty69 @creationnft_eth @kboiciuc @stekisteks @NeoApeOfficial @hughbenjamin @MayfairDoll
565,2022-04-08 16:51:15,@ashdre_eth @crystalhefner @CCrewNFT Yea ser handmade pure wool rug by us
566,2022-04-08 16:51:15,Dysto Apez #2447 sold for 0.42 ETH to WillsFriends  https://t.co/H5Pt0cgW1w  https://t.co/eUmN8RUOCC
567,2022-04-08 16:51:14,@BTCRicher @0xBerke  @Ape6867  @crypto_ugg    my eth address : 0x0B76a82B76Cef0e268939A8a0FCaf4A7E4A13Ab2
568,2022-04-08 16:51:14,The comeback 🔥🔥🔥 #ETH #DYOR #staking @billionclubnft
569,2022-04-08 16:51:14," https://t.co/yQN9dMAstb"
570,2022-04-08 16:51:13,Dippies #3032 was purchased for 0.29 ETH  https://t.co/TOtt6lVFsS
571,2022-04-08 16:51:12,@zengjiajun_eth 那些现在还在鼓吹叫好“动态清零”的人，听过党中央一句话吧，不要为了寻求自身的绝对安全，而罔顾和损害他人的生存权利！
572,2022-04-08 16:51:11,Romeo is a human with two horns like a goat and is very rare.   Price : 0.026 Eth   https://t.co/uqoeMxlgm4  https://t.co/unDGiMpDv6
573,2022-04-08 16:51:11,@misosoup_eth @nik_the_general Appreciate youuuu!! Thanks 💖
574,2022-04-08 16:51:11,"@chitaglorya__ @bjortframtid @Prism_eth @Zebec_HQ @nftasac done all task,  https://t.co/UtWWfhX01u"
575,2022-04-08 16:51:10,25487) Current #Bitcoin Price is $42258 #BTC #Crypto Indicators Daily: RSI: 43.6 MA(20): 44689 MA(50): 41768 MA(200): 48215 Bollinger B. lower/upper: 40690/48689  #Ethereum Price is $3190 #ETH RSI: 51.4 MA(20): 3237 MA(50): 2914 MA(200): 3487 BB: 2845/3629  #VAIOT Price: $0.045
576,2022-04-08 16:51:09,@shadows_eth Trying to determine if this is a tiger blood reference or a tiger king one. Either involves cocaine
577,2022-04-08 16:51:09,"@SeifGebre Comparison between the two is not valid for the following reasons: 1. Tigray conflict started by tplf not GoE “lightning Strike” 2. Tigray is not a country, it’s province in ETH 3. Tigray is held hostage by tplf not GoE 4. Human right’s of  Tigreans is violated by tplf @HermelaTV"
578,2022-04-08 16:51:09,scalped long here $eth lets see if we can have some relief pump
579,2022-04-08 16:51:07,#EverRise  $0.000987 Δ -3.3% 🔴 $70.7M Market Cap -3.3% 50930 Hodlrs +0.1%  $0.000985 (#Eth) Δ -5.8% 🔴 $0.001058 (#BNB) Δ -1.3% 🔴 $0.000975 (#Polygon) Δ -1.4% 🔴 $0.000934 (#Ftm) Δ -5.4% 🔴 $0.000972 (#Avax) Δ -3.2% 🔴  🔐 $40.1M Staked TVL  $7.4M LP $2.1M Buyback  https://t.co/nwEHVutvxO
580,2022-04-08 16:51:06,$ENS domains expiring within 20 minutes  castlelager.eth
581,2022-04-08 16:51:06,@pranay_eth Prayan my friend! Thanks bro
582,2022-04-08 16:51:05,@PillarGangNFT @LlamascapeNFT Haizzem#0080 @jetfab95 @ame_eth @Basketb55494143
583,2022-04-08 16:51:04,@clory_eth @ElectionDayMad1 @boredapebot You got a dope ass ape out of it. Death Bots are 🔥🔥🔥🔥
584,2022-04-08 16:51:02,@Redz_ETH @DoggoStyleArt Semoga harimu menyenangkan
585,2022-04-08 16:51:00,@hugo_eth 0xf62Ef914203785Cd3A1Be6B8c4E73016FD733F25
586,2022-04-08 16:51:00,"@web3love Shady charity that's been helping people for years. If you can prove it's shady with actual facts and not opinions, I'll give you $5k in $ETH. Until then, enjoy being broke princess."
587,2022-04-08 16:51:00,@MetaNFTPunk @0xBerke  @Ape6867  @crypto_ugg    my eth address : 0x0B76a82B76Cef0e268939A8a0FCaf4A7E4A13Ab2
588,2022-04-08 16:51:00,"#CRYPTO NFT: Expired_Popcorn 0007 Release Price: 0.0020 ETH  Collection: EXPIRED POPCORN #NFT Limited ""GENERATION 1"" art collectibles   AVAILABLE FOR SALE at @opensea 🍿 https://t.co/S4q6WDA3Ec  A generous SHARE and REPOST would be a blessing! Thank you dear friends!🤗 WARM HUGS!  https://t.co/wvdz9R7DJa"
589,2022-04-08 16:50:59,Check out this item on OpenSea  https://t.co/j0ovLIQ2MO lewat @opensea Epic character #NFTCommunity #NFTs #ETH
590,2022-04-08 16:50:58,Check out my NFT listing on OpenSea!  https://t.co/GdEJij4jih via @opensea  Floor Price  Only 0.002 ETH So Hurry up get your Favorite Clumsy Cups...! #NFTs #NFTcommunity #NFTsale #Polygonnft #NFTart
591,2022-04-08 16:50:56,#QueenAAPES #NFTCommunity  https://t.co/hviZmudQjI
592,2022-04-08 16:50:54,@buymyjpegs_eth @SpaceRiders_NFT @opensea Me on my way to raid your post! @SpaceRiders_NFT #RidersBreakTwitter #RideWithUs  https://t.co/cAOOKK9nQX
593,2022-04-08 16:50:54,@kevinrum @MindblowonNFT @lickpalik @youaregoingnuts @divize_eth @0xKiraa
594,2022-04-08 16:50:52,"We have New Drop! 🥰❤️  ""Kuvarminil"" by Alberto Carvi  Sale: 12 ETH    https://t.co/xuQ2pDP2er… via @opensea  #NFTdrop #NFT  #nftart #NFTCommunity #NFTCollection #nftcollector #OpenSeaNFT   #abstractnft  https://t.co/C4jI0PpP7L"
595,2022-04-08 16:50:51,@AAPEQueens @Fityeth @apocalypticapes @AShawThing_ @CryptoBooty69 @creationnft_eth @kboiciuc @stekisteks @NeoApeOfficial @hughbenjamin  https://t.co/gs6KJiHYQU
596,2022-04-08 16:50:49,@suavloraeth @ClinicNFT @Ahu_eth @CharlieNFTs1 @Larry_NFT_
597,2022-04-08 16:50:48,#QueenAAPES #NFTCommunity  https://t.co/uNhXlJm0jr
598,2022-04-08 16:50:48,@ManUtd board signs players for commercial purposes. They dont give a fuck whether the managers wants him or not! Thats why LvG says that we are a commercial club. No wonder why ETH wants full control over those fucking clowns at the top. He doesn’t want to ruin his career. #MUFC
599,2022-04-08 16:50:47,@chitaglorya__ @bjortframtid @Prism_eth @Zebec_HQ @nftasac  https://t.co/8tCEMXYsFC
600,2022-04-08 16:50:46,MEET ME HERE. We moving next door!!..  https://t.co/tl6ygn6gXw
601,2022-04-08 16:50:46,Check out these new submissions for our Art Contest. Join our discord and submit your art for a chance to win .5 ETH Anyone can win!    https://t.co/8sAjzELZwj #discord #artistsontwitter #NFT #ETH #flywithus #style  https://t.co/rpTQwwPqHz
602,2022-04-08 16:50:46,"@shibayc_eth @Z_Humphries @austinahilton Man, this project have the potential to give 100x easily, solid project #SHIBAYC $SBAYC"
603,2022-04-08 16:50:46,@Adam__ETH 😅🤣😄😆🥳🥳 My Hero
604,2022-04-08 16:50:45,@Afsal_Gooner @eth_____al @thaadi654 ആ.. ഒന്നു പോയേച്ചും വരാം
605,2022-04-08 16:50:45,$eth #ethusdt  https://t.co/gIM00Rbu9b
606,2022-04-08 16:50:45,@Huepje 0.06 $ETH  https://t.co/pb0Q6B6M06
607,2022-04-08 16:50:44,@fataleth #ETH
608,2022-04-08 16:50:42,"@ETH0637 I still can't  get it,am just seen d figure haven't recieve it for once jst tried of dis boune and am really  nid money dat Y am doing this I nid it for my accommodation  it crazy with me here plz just allow  me to win one  My eth adress 0xceBb5Bf16764b43EB59Bf123d235810fEADae36b"
609,2022-04-08 16:50:39,@TheApeList_ @NftLydia @thenftislandsio @mei_nft @lollipop_eth @NftLydia
610,2022-04-08 16:50:38,@sheikh_eth Did you checked @MintHuntersNFT ? An absolute banger incoming!!
611,2022-04-08 16:50:38,@Tezzy_eth @cubexnft @theMartStudio @JoebyrinNFT @15_hammy @NOXDESSI @Deltadalia001 @tis_list
612,2022-04-08 16:50:38,I am gunna skim a couple of goops for profit here but I’m holding most as I believe if mfers can hit a 3 ETH floor so can goops!! #goop @snowywizard_
613,2022-04-08 16:50:36,@TakoaGiving @KindredNFT @takoa__ @weRone_eth @vikingas9 @hellcrappies @crazn_eth @PonziRugLord
614,2022-04-08 16:50:36,NUEVO VIDEO 📣 ETH 2.0 🚨🔴 ( Riesgos de la fusión 🚨)  https://t.co/LeLnfsjmJT  #Etherum #ETH
615,2022-04-08 16:50:35,@ovsupermanvo @fradydoteth At least it was only like .02 eth
616,2022-04-08 16:50:34,@Skepla_eth スケちゃん、gmです☀️  #PAFC  一緒に参加出来て嬉しいです✨  宣伝枠もありがとう✨  2つのコレクション運営中です🍀  🔸Pixel Picture Art 📸🎨  https://t.co/LpNR0ysvhX  🔸Leony  🐈‍⬛ https://t.co/imchnAEqbu 🌟ホルダー様特典の種類が増えました 　　(固ツイご覧下さい😊)  https://t.co/lbAkL9kXUh
617,2022-04-08 16:50:34,"1. BTC --  42,353.76692 USD 2. ETH --  3,192.80253 USD 3. BNB --  422.5649 USD 4. XRP --  0.75414 USD 5. ADA --  1.02752 USD 6. DOT --  19.35079 USD 7. DOGE --  0.14255 USD 8. LTC --  111.09685 USD 9. LINK --  15.14892 USD 10. TRX -- 0.06253 USD"
618,2022-04-08 16:50:34,"@oibel1 The “coffin dance meme” auction just ended at 327 ETH. And suddenly, thats thecface of African art and Artists…  It’s all fun and games until you realise how truly out of touch the space is."
619,2022-04-08 16:50:34,@raazudaas @Jopromote @Redz_ETH Please help me like and rt my pinned twt thank you so much and godbless🫶🍀
620,2022-04-08 16:50:32,@wilson_eth Anything that @rougelunelabs puts out.
621,2022-04-08 16:50:31,"🐳🐳🐳 NFT Whale Trade  ➡️Transfer: [0x7ade21] -&gt; [🐳0xe05211] ✨NFT: Kiwami #6289  https://t.co/Vdhhoq6fEc 💰Price: 0.55 ETH ($1,760.57) 🛢️Gas: 0.0127 ETH ($40.67)"
622,2022-04-08 16:50:31,"#LUNA - short alert 🥶🤦🏻  Exchange     : BINANCE Market         : $LUNA - $USDT Volume        : $1,430,586 Price            : $94.000  $BTC #BTC $ETH #ETH  For live Whale Trade Flow, check -  https://t.co/qEq8Ymgdoc  https://t.co/v4koDAwmjp"
623,2022-04-08 16:50:30,@thenftislandsio @NftLydia @HomieFacesNFT @mei_nft @lollipop_eth @NftLydia
624,2022-04-08 16:50:30,@toastpunk ❤ @paul_bezos @jane06682692 @DAmabiye   $ETH @ToastPunk  #NFT  #LFG #GetThatBread #RoadTo1ETH
625,2022-04-08 16:50:28,$BTC : 42235 $ETH : 3183.37 $ADA : 1.024 $SOL : 108.84 $BNB : 419.87 $MATIC : 1.43 $HIVE : 0.938602 $PVU : 0.065435 $ZOON : 0.00191232 $SLP : 0.01930269 $AXS : 50.48
626,2022-04-08 16:50:27,@UncJoe33 @0atmilkNFT @caspercrypto Casper Winklevoss will charm the ETH right out of your wallet if you aren’t careful
627,2022-04-08 16:50:26,@realChadJohnson A real chad! Omg crypto fan girl moment lol 🤣   #crypto #nft #btc #eth #chad #hwi $hwi #EntertainmentNews
628,2022-04-08 16:50:26,@Juliana0617ok @Jopromote @Redz_ETH Done
629,2022-04-08 16:50:25,"@Takashimurakai ""#ETH """
630,2022-04-08 16:50:25,The same question again. Do I close or add more? $ETH $BTC $DOGE $Link $Eos $Xrp $Ada $Ltc $Sol  https://t.co/ExUuCbdC7N  https://t.co/zhYyqUsdhq
631,2022-04-08 16:50:25,"Some Rabbits from Reian Nation 😈 Let’s show them some love 🔥  🐇 Available at @opensea 🐇 Floor price 0,003 ETH (Polygon Blockchain)  🐇 For more details join our  https://t.co/hjY3XzhYg4 Make sure don't miss it😏  FOLLOW + RT + LIKE 🌹  #NFT #NFTs #nftart #NFTGiveaway #opensea  https://t.co/W5h4OaiiX7"
632,2022-04-08 16:50:23,NFT VALUE ALERT. Bonsai #383 listed below Bitvots` fair value estimate. List Price = 0.12 ETH Fair Value est. = 0.1551 ETH (+29%) Floor = 0.109999999 ETH  https://t.co/ct4G2Aq8DI
633,2022-04-08 16:50:22,"This piece is owned by 0x6716 who purchased it about 2 months ago for 1.0 ETH ($3,194) which is 72.66% above the current average sale price for the entretiempos collection #entretiempos #collectorinsight"
634,2022-04-08 16:50:21,@AAPEQueens @Fityeth @apocalypticapes @AShawThing_ @CryptoBooty69 @creationnft_eth @kboiciuc @stekisteks @NeoApeOfficial @hughbenjamin 💪🍌  https://t.co/eJgtj2OH8m
635,2022-04-08 16:50:21,"@agresyvna007 @Piero69553229 @SamuelA87660893 @visegrad24 Many such cases. russian imperialism and chauvinism is a part of their identity, even ""good ones"". The amount of normal russians is in a thousands of 150 mils.  The only ones I can exclude from this are those who actually donate funds to Ukraine, like Vitalik Buterin(eth founder)"
636,2022-04-08 16:50:21,@kingpat_eth @btchesNFT LFG btches🖕🔥  https://t.co/31Pz4HifZ5
637,2022-04-08 16:50:19,@Jopromote @Redz_ETH Done
638,2022-04-08 16:50:19,@Takashimurakai ETH
639,2022-04-08 16:50:18,@NFTsMasterz @0xBerke  @Ape6867  @crypto_ugg    my eth address : 0x0B76a82B76Cef0e268939A8a0FCaf4A7E4A13Ab2
640,2022-04-08 16:50:18,@skippa_eth I’ll be 3rd in line thanks
641,2022-04-08 16:50:17,@AAPEQueens @Fityeth @apocalypticapes @AShawThing_ @CryptoBooty69 @creationnft_eth @kboiciuc @stekisteks @NeoApeOfficial @hughbenjamin Let the games begin 🥷
642,2022-04-08 16:50:17,"🤨 Da Fuk people selling for. 42 ETH sell twice from same wallet. This price manipulation of #saitama is getting old. Everyone we get good news, they sell. 😮‍💨🤦🏽‍♂️"
643,2022-04-08 16:50:16,@CandyHuntersNFT @Mazkgang @BobbyD1gitalNFT @milkweed087 @rozmo_eth
644,2022-04-08 16:50:14,"anyone remember when people would shit on ETH for the network going down in the early days  guess what mfs, solana doin it too  u better luv it  it's bullish"
645,2022-04-08 16:50:11,BTC/JPY = 5256375円  ETH/JPY = 398417円  XRP/JPY = 93.650円  LTC/JPY = 13904.7円  #ビットコイン #仮想通貨 #BTC #ETH #XRP #LTC
646,2022-04-08 16:50:10,@LivesOfAsuna @AneroVerse @AsunasGiveaways @MaryBry86900448 @dionisio_eth @RanjhoG
647,2022-04-08 16:50:09,I think this is more posh for a profile pic.  @flunks_nft   Kudos to @AlexFoxNFT 🍻  #NFTs #LesCollection #NFT #NFTCommunity #Crypto #ETH #OpenSea #Crypto #NFTartist #NFTProject #stonks #Webull #Bitcoin #FLOW #dapper  https://t.co/vNxc2zHTRZ
648,2022-04-08 16:50:09,@Altgthr Would say martial but since the ETH links have grown part of me feels he’s much more suited to his play than Rashford
649,2022-04-08 16:50:09,25486) Current #Bitcoin Price is $42228 #BTC #Crypto Indicators Daily: RSI: 43.5 MA(20): 44689 MA(50): 41768 MA(200): 48215 Bollinger B. lower/upper: 40688/48689  #Ethereum Price is $3186 #ETH RSI: 51.3 MA(20): 3237 MA(50): 2914 MA(200): 3487 BB: 2845/3629  #VAIOT Price: $0.045
650,2022-04-08 16:50:09,@IcedKnife @GVsxwww @TheSuitesNFT @tmasNZ @fastdagod @hmi_eth
651,2022-04-08 16:50:08,@harrywiz420 @yommsies @veezyvangogh @SlothKiddo999 @Yuri_ramen @EhawkjjP24 @dachshundwizard @reicannon @dexd0x @MsEggmily @bverinz @Pants_shh @ROXY_M_7874 @NFTRyRy @rodney_eth @Ryan_Daryani  https://t.co/To9DQNz7Pi
652,2022-04-08 16:50:08,@BloomCapital_ @markshaw True. Just secured romaneeconti.eth for the fine wine aficionados out there…
653,2022-04-08 16:50:08,THE CRYPTO MARKET IS SO FINICKY!!  Lol. It’s happy one minute and a raging bitch the next. 🤷😂 #Bitcoin #ETH
654,2022-04-08 16:50:06,@Jibey_eth @NovaRallyWAX @bendeNFT @Kevin66038433  @nancymaestre7  @GuardoNft  cpwva.wam
655,2022-04-08 16:50:05,@eth_____al ശുഭദിനം
656,2022-04-08 16:50:05,Top #cryptos performers of the day:  #KNC      18.54% #BNX      10.87% #BAL       5.98% #NEAR       3.80% #ZRX       2.23% #ENJ       0.06% #KAVA      -0.39% #MKR      -1.22% #ETH      -1.33% #ROSE      -2.06% #DOGE      -2.40% #LTC      -2.72%
657,2022-04-08 16:50:04,Theyre coming for all your coins  #bitcoin #eth #btc #crypto #cryptocurrency #alts #nft #nfts #NFTCommunity
658,2022-04-08 16:50:03,"Just focus on you🌟📈Remember that there's always someone with more...  More NFTs, ETH, BTC, alt coins, fiat, followers, clout, drip, etc.  #degen #goals"
659,2022-04-08 16:50:03,@funclesnft @NftLydia @Chonkz_NFT @mei_nft @lollipop_eth @NftLydia
660,2022-04-08 16:50:02,@draukan_eth @supatoxin @Frogland_io This is the way ^^^
661,2022-04-08 16:50:02,@ShinePromoter @ThelmaNFTs @ZiganaF @Ahu_eth @CharlieNFTs1 @Larry_NFT_
662,2022-04-08 16:50:02,$ETH: $4.01 - $43.95      $SOL: $0.00055         #SolanaNFTS: $0.88 - $4.07      $AVAX: $0.08      $FTM: $0.0064      $MATIC: $0.02      $BTC: $0.65      $XRP: 0.00000828      $XLM: $0.00000200      $ALGO: $0.0800
663,2022-04-08 16:50:01,@eth_____al Good morning ☘️
664,2022-04-08 16:50:00,"Dionysus, The God of wine and celebration 0.05 $ETH Polygon #NFTCommunity  https://t.co/4khepdTB0N  https://t.co/T8v2zGscC6"
665,2022-04-08 16:49:57,@omanathinkal @eth_____al @thaadi654 മിക്കവാറും രണ്ടാളും എയറിൽ പോകും
666,2022-04-08 16:49:56,@funclesnft @NftLydia @projectPXN @mei_nft @lollipop_eth @NftLydia
667,2022-04-08 16:49:56,Congratulations  Wish ourselves more of it Bigger win💯💯 @nanaotafrija @ETH @_AfricanUnion @africaNFTart  https://t.co/oM48emN4Ab
668,2022-04-08 16:49:56,"@knutsvanholm @EuroDale That's a fair point, I'll give you that. But it's ridiculous to suggest ETH lacks economic activity"
669,2022-04-08 16:49:53,had some spare eth @SpaceRiders_NFT  https://t.co/hx1BPP1oV0
670,2022-04-08 16:49:53,@Tripsters @TripstersNFT @jerrytraphouse4  @TiiingTing  @ramizaddy_eth
671,2022-04-08 16:49:53,@Alexnsalas_eth @kokid951 @nudiecommunity dm me
672,2022-04-08 16:49:52,"rember we are gonna start listing in holy week, prepare your $ETH and we have amazaing new for all the people who loves #NFTs"
673,2022-04-08 16:49:52,@Jibey_eth @NovaRallyWAX @bendeNFT @jg_zimmer @420fairie @MrSanta33   u35b.wam💜✨
674,2022-04-08 16:49:51,@kloss_eth @psychedelic_nft @BAYC2745 Yeah np.  the symmetry of your handle makes its fun and aesthetic pleasing
675,2022-04-08 16:49:49,@WcWaifu @Terry_Flaps21 @harrywiz420 @Kingetsuu @ArmanSinghh @yommsies @Nxv_24 @SHINRAMEN_eth @AvvenireNFT @YamatoNFT @Clarityio @MatchaPug @BankaiSauce @catherpiee @lochnessy_nft @jpegjohn_nft @MenmasWish @maryjane_nft @JayDoubs_86 @harsh_waaa @IF33ILik3Dyin @dachshundwizard @UjiAngelGMI @OvO_JumPShoT @600cchaki_Kaiju  https://t.co/ravGZsHHla
676,2022-04-08 16:49:49,@AAPEQueens @MrTraneth @Fityeth @apocalypticapes @AShawThing_ @CryptoBooty69 @creationnft_eth @kboiciuc @stekisteks @NeoApeOfficial @hughbenjamin Is it 1 for 1 (4 aapes means I can mint 4 queens)?
677,2022-04-08 16:49:46,"#NKNUSDT Bear Alert!  10X Volume Price:      0.2344 5-min %: -0.55% Volume:  $248,039   #crypto #whale #btc #eth #NKN $NKN  https://t.co/556yrk6lWM"
678,2022-04-08 16:49:46,@pranay_eth @ZeussCapital @ThorNodes @Milibooo @DAnttnio 🥰
679,2022-04-08 16:49:44,Hood Pigeon #2334 was purchased for 0.27 ETH  https://t.co/rZmqdyIZ9Q
680,2022-04-08 16:49:43,🎈 LOSTBOY 1198 💿🎧  just sold for 0.072 ETH ($229.99)    https://t.co/aGwsr9Dg9i  https://t.co/xXVAMiZqAr
681,2022-04-08 16:49:43,@ShibMetaverse @APICPUNK #ETH
682,2022-04-08 16:49:43,@mentalist420 💜 5 hours left! Perpetual Dreamer 0.25 ETH   https://t.co/rtNiqzp86d  https://t.co/Ibp9OrMKAN
683,2022-04-08 16:49:42,🎈 LOSTBOY 8016 💿🎧  just sold for 0.073 ETH ($233.19)    https://t.co/NCegBHUdEk  https://t.co/Lto6zPzI0Q
684,2022-04-08 16:49:42,🎈 LOSTBOY 5441 💿🎧  just sold for 0.072 ETH ($229.99)    https://t.co/fvIq8lUxxa  https://t.co/r0ZpoOWUta
685,2022-04-08 16:49:42,🎈 LOSTBOY 4318 💿🎧  just sold for 0.075 ETH ($239.58)    https://t.co/woD8KMTTjn  https://t.co/q8mHnwO07Q
686,2022-04-08 16:49:42,🎈 LOSTBOY 6679 💿🎧  just sold for 0.074 ETH ($236.38)    https://t.co/X4sFH71EyQ  https://t.co/aV5ikCf4TZ
687,2022-04-08 16:49:42,🎈 LOSTBOY 1966 💿🎧  just sold for 0.08 ETH ($255.55)    https://t.co/AVjUP2sKUz  https://t.co/AbnNAgZdXy
688,2022-04-08 16:49:41,@da_jeuc @shibayc_eth @BillionToken My favourite #1000xgem is #SHIBAYC
689,2022-04-08 16:49:36,@metafansnft @bobbyblaze_eth @emsosavvy @yo @farokh @garyvee @ajv @ohhshiny @NathanHeadPhoto @BoredApeYC @kokid951 @shaqtin @crystalhefner @veefriends  https://t.co/SkFoGSz8pq
690,2022-04-08 16:49:31,@ETHEREUM06 #ETH 0xfe5bbd9d35afBa397BE3b7ac07De92D93F6a2107
691,2022-04-08 16:49:31,@lycheemilkk @eth_curtis @ArthurDcrypto @TurtIeBoii @NatoGelato @quirkiesnft @alienfrens @RubberDuckBP @FelineFiendz @DegenToonz @FroggyFriendNFT #RIBBIT LFG!! Dont sleep on them  https://t.co/7LN48S9b3A
692,2022-04-08 16:49:29,@SabianNFT #ETH  0x3352245fd647172018bf12280b326c91415d635b  https://t.co/5dNvQOOxua
693,2022-04-08 16:49:28,@atak_eth @Van_G59 Gn Atak
694,2022-04-08 16:49:25,💰STREET MELT 1440 was sold to MeltyMac (💵:0.12 ETH) 🤑 Seller: Oyu 🤝Sold at: 2022-04-08 23:48:47 UTC  https://t.co/qJPJvVF3pj
695,2022-04-08 16:49:25,@FlowerFamNFT @NftLydia @FroggyFriendNFT @mei_nft @lollipop_eth @NftLydia
696,2022-04-08 16:49:24,Gem Sweep! 17 Edenhorde bought for 9.08049 ETH  https://t.co/MHLEa8jhbI  https://t.co/PHeaaKccRK
697,2022-04-08 16:49:23,@AnaTech_eth @_HerDAO Afterwards it’s Miami @activate_build
698,2022-04-08 16:49:23,@0xPalladium nekon.eth
699,2022-04-08 16:49:22,@peewhee_eth @gh0stlygh0sts @Sky_On_Ganymede @JelbartTyler
700,2022-04-08 16:49:21,@RonaynePga @emsosavvy @yo @farokh @garyvee @bobbyblaze_eth @ajv @ohhshiny @NathanHeadPhoto @BoredApeYC @kokid951 @shaqtin @crystalhefner @veefriends @lilchucknft  https://t.co/aYSm1EyOaN
