unix,date,symbol,open,high,low,close,Volume AVAX,Volume USD
1650088800,2022-04-16 06:00:00,AVAX/USD,77.08334,77.09994,77.04004,77.08998,13.74124000,1059.3119167752
1650085200,2022-04-16 05:00:00,AVAX/USD,77.09121,77.09122,77.00998,77.07998,19.95057389,1537.7898364297223
1650081600,2022-04-16 04:00:00,AVAX/USD,76.62988,77.05635,76.62988,77.05004,34.10236705,2627.5887452971815
1650078000,2022-04-16 03:00:00,AVAX/USD,76.92004,76.92004,76.64058,76.64058,77.60388899,5947.607062449214
1650074400,2022-04-16 02:00:00,AVAX/USD,77.09976,77.25514,76.93370,77.02598,68.63334133,5286.5503766177535
1650070800,2022-04-16 01:00:00,AVAX/USD,77.13998,77.47999,77.13998,77.27090,98.77884494,7632.730249474245
1650067200,2022-04-16 00:00:00,AVAX/USD,77.48005,77.48005,77.04000,77.27002,101.19870161,7819.625697378732
1650063600,2022-04-15 23:00:00,AVAX/USD,77.25999,77.38998,77.13998,77.38998,21.11664684,1634.216876614663
1650060000,2022-04-15 22:00:00,AVAX/USD,77.13004,77.13004,76.86002,77.12006,48.84124635,3766.6398489867806
1650056400,2022-04-15 21:00:00,AVAX/USD,77.30878,77.50001,77.00052,77.08998,171.09393923,13189.628353361913
1650052800,2022-04-15 20:00:00,AVAX/USD,76.80000,77.33000,76.70000,77.30999,442.48944311,34208.85442193967
1650049200,2022-04-15 19:00:00,AVAX/USD,77.04998,77.04999,76.74997,76.86000,47.62091000,3660.1431426
1650045600,2022-04-15 18:00:00,AVAX/USD,76.94010,77.09999,76.85998,77.04017,40.19501847,3096.63105608194
1650042000,2022-04-15 17:00:00,AVAX/USD,76.75004,77.04002,76.75003,76.99999,38.27868000,2947.4579772132
1650038400,2022-04-15 16:00:00,AVAX/USD,76.47935,76.84560,76.15997,76.74999,67.71716813,5197.291976805819
1650034800,2022-04-15 15:00:00,AVAX/USD,76.22003,76.77092,76.08002,76.54499,96.12803045,7358.119129514945
1650031200,2022-04-15 14:00:00,AVAX/USD,75.52736,76.48000,74.85988,76.04930,4746.38581622,360959.31885345967
1650027600,2022-04-15 13:00:00,AVAX/USD,77.49515,77.49515,75.20000,75.39214,352.48461706,26574.56959723391
1650024000,2022-04-15 12:00:00,AVAX/USD,78.16000,78.18001,77.32999,77.32999,345.17014265,26692.003679423073
1650020400,2022-04-15 11:00:00,AVAX/USD,77.86027,78.28000,77.82630,78.02999,120.53286626,9405.178348939138
1650016800,2022-04-15 10:00:00,AVAX/USD,77.75000,78.00000,77.68011,77.99991,155.60429076,12137.120674893831
1650013200,2022-04-15 09:00:00,AVAX/USD,77.81720,77.81720,77.51871,77.80000,45.95724325,3575.4735248499996
1650009600,2022-04-15 08:00:00,AVAX/USD,78.10002,78.32621,77.73001,77.73999,32.24487000,2506.7158713513
1650006000,2022-04-15 07:00:00,AVAX/USD,77.65998,78.42996,77.34001,78.13999,40.87214000,3193.7486108786
1650002400,2022-04-15 06:00:00,AVAX/USD,77.98613,78.24998,77.31999,77.59004,26.71912555,2073.138020189522
1649998800,2022-04-15 05:00:00,AVAX/USD,77.77072,78.27013,77.77070,78.27011,25.57651245,2001.8764428778695
1649995200,2022-04-15 04:00:00,AVAX/USD,78.45999,78.49798,77.82998,77.82999,50.33271968,3917.3950693672027
1649991600,2022-04-15 03:00:00,AVAX/USD,77.65072,78.22999,77.65072,78.22999,18.86444797,1475.7655760486205
1649988000,2022-04-15 02:00:00,AVAX/USD,77.44839,77.71688,77.39004,77.71686,16.22427000,1260.8993201922
1649984400,2022-04-15 01:00:00,AVAX/USD,77.11110,77.81658,77.08539,77.60008,41.74200903,3239.1832400887224
1649980800,2022-04-15 00:00:00,AVAX/USD,76.74986,77.68000,76.72999,77.13998,44.68174793,3446.7491416852413
1649977200,2022-04-14 23:00:00,AVAX/USD,76.76001,76.85999,76.73999,76.73999,35.24103281,2704.396505429072
1649973600,2022-04-14 22:00:00,AVAX/USD,77.34834,77.34998,76.63998,76.63998,31.25646000,2395.4944692708
1649970000,2022-04-14 21:00:00,AVAX/USD,77.09362,77.56000,77.05328,77.27999,36.75619581,2840.518444634842
1649966400,2022-04-14 20:00:00,AVAX/USD,76.80996,77.06000,76.37221,77.06000,65.83978689,5073.6139777434
1649962800,2022-04-14 19:00:00,AVAX/USD,76.44863,77.02000,76.44863,76.77723,90.00559401,6910.380192592393
1649959200,2022-04-14 18:00:00,AVAX/USD,77.29187,77.29187,76.38047,76.39999,563.18150516,43027.06136240895
1649955600,2022-04-14 17:00:00,AVAX/USD,76.71413,77.21605,76.59580,76.99998,40.76331096,3138.7741286537803
1649952000,2022-04-14 16:00:00,AVAX/USD,76.82914,77.19802,76.35998,76.65998,65.27036252,5003.62468537595
1649948400,2022-04-14 15:00:00,AVAX/USD,78.29999,78.43999,76.75313,76.94602,411.27912242,31646.29157931177
1649944800,2022-04-14 14:00:00,AVAX/USD,78.76670,78.76670,77.65916,78.24602,278.35951512,21780.524187269824
1649941200,2022-04-14 13:00:00,AVAX/USD,80.65640,80.88073,78.77001,78.77001,116.20974756,9153.842977398675
1649937600,2022-04-14 12:00:00,AVAX/USD,79.33004,80.69408,79.26999,80.57004,205.62359249,16567.101071863
1649934000,2022-04-14 11:00:00,AVAX/USD,79.54002,79.80570,79.14999,79.14999,216.30335134,17120.408095527488
1649930400,2022-04-14 10:00:00,AVAX/USD,80.77001,80.77001,79.50000,79.60998,129.00287570,10269.916354419485
1649926800,2022-04-14 09:00:00,AVAX/USD,80.32000,80.59089,80.32000,80.56589,41.40663005,3335.962001878994
1649923200,2022-04-14 08:00:00,AVAX/USD,81.13261,81.13261,81.00000,81.00000,27.19875645,2203.09927245
1649919600,2022-04-14 07:00:00,AVAX/USD,80.79463,81.26000,80.79463,81.15000,33.76517249,2740.0437475635
1649916000,2022-04-14 06:00:00,AVAX/USD,81.05001,81.05001,80.78873,80.78873,23.14000586,1869.4516856219577
1649912400,2022-04-14 05:00:00,AVAX/USD,81.60880,81.60880,81.28880,81.28880,88.00000000,7153.4144
1649908800,2022-04-14 04:00:00,AVAX/USD,81.76999,81.76999,81.23478,81.23478,0.88506131,71.8977608043618
1649905200,2022-04-14 03:00:00,AVAX/USD,81.00998,81.08000,81.00998,81.08000,15.54022537,1260.0014729995999
1649901600,2022-04-14 02:00:00,AVAX/USD,81.24000,81.63309,81.05714,81.05714,30.97031603,2510.365242287954
1649898000,2022-04-14 01:00:00,AVAX/USD,80.80604,81.20000,80.74000,81.20000,69.03774442,5605.864846904
1649894400,2022-04-14 00:00:00,AVAX/USD,80.03183,80.20999,80.03183,80.20997,4.82490420,387.005421134874
1649890800,2022-04-13 23:00:00,AVAX/USD,80.20000,80.24000,79.75998,80.24000,42.46399322,3407.3108159728
1649887200,2022-04-13 22:00:00,AVAX/USD,79.74728,79.81000,79.40175,79.78000,40.84556465,3258.6591477770003
1649883600,2022-04-13 21:00:00,AVAX/USD,80.25629,80.50606,79.62999,79.85998,66.37797837,5300.944025068632
1649880000,2022-04-13 20:00:00,AVAX/USD,80.06491,80.60000,80.06061,80.22000,146.98460108,11791.1046986376
1649876400,2022-04-13 19:00:00,AVAX/USD,80.21719,80.31762,80.10000,80.17879,64.59803414,5179.392213723891
1649872800,2022-04-13 18:00:00,AVAX/USD,79.27223,80.21000,79.27223,80.21000,187.27899772,15021.6484071212
1649869200,2022-04-13 17:00:00,AVAX/USD,79.47481,79.79999,79.09360,79.09360,393.83790478,31150.057705507403
1649865600,2022-04-13 16:00:00,AVAX/USD,80.21000,80.21000,79.52031,79.52031,27.93410186,2221.3284394787765
1649862000,2022-04-13 15:00:00,AVAX/USD,78.98633,80.23383,78.95154,80.09412,4617.07704232,369800.7226768232
1649858400,2022-04-13 14:00:00,AVAX/USD,78.78391,79.01999,78.14395,78.91621,3998.20988674,315523.57104605006
1649854800,2022-04-13 13:00:00,AVAX/USD,76.10127,78.57717,76.00000,78.54970,405.27411576,31834.16021071327
1649851200,2022-04-13 12:00:00,AVAX/USD,76.36316,76.70505,76.25904,76.25904,104.13808979,7941.470754819201
1649847600,2022-04-13 11:00:00,AVAX/USD,76.96000,77.07999,76.57002,76.57002,45.34542020,3472.099731622404
1649844000,2022-04-13 10:00:00,AVAX/USD,77.41001,77.41001,76.46280,76.58999,875.61413526,67063.27786342204
1649840400,2022-04-13 09:00:00,AVAX/USD,78.00000,78.00000,77.45831,77.75831,42.59700950,3312.271469773945
1649836800,2022-04-13 08:00:00,AVAX/USD,77.52999,77.91000,77.32999,77.91000,60.07123173,4680.1496640843
1649833200,2022-04-13 07:00:00,AVAX/USD,77.00000,77.36000,77.00000,77.22999,60.71400976,4688.942366624703
1649829600,2022-04-13 06:00:00,AVAX/USD,77.40000,77.40000,77.00000,77.00000,2.46776771,190.01811367
1649826000,2022-04-13 05:00:00,AVAX/USD,77.72385,77.72385,77.72385,77.72385,0.46439344,36.094446071544
1649822400,2022-04-13 04:00:00,AVAX/USD,76.73239,77.19304,76.73239,77.19304,37.23393434,2874.200582864993
1649818800,2022-04-13 03:00:00,AVAX/USD,77.36999,77.60000,77.36999,77.60000,52.32865594,4060.7037009439996
1649815200,2022-04-13 02:00:00,AVAX/USD,77.07000,77.09000,76.49162,76.70298,50.27773531,3856.4521259282233
1649811600,2022-04-13 01:00:00,AVAX/USD,76.32000,76.32000,76.32000,76.32000,18.74496799,1430.6159569968
1649808000,2022-04-13 00:00:00,AVAX/USD,76.44000,77.07000,76.44000,77.07000,57.67666483,4445.1405584481
1649804400,2022-04-12 23:00:00,AVAX/USD,75.70000,76.75461,75.70000,76.68000,48.37663205,3709.520145594
1649800800,2022-04-12 22:00:00,AVAX/USD,75.45000,75.49000,75.45000,75.49000,52.98330834,3999.7099465866
1649797200,2022-04-12 21:00:00,AVAX/USD,75.40998,75.41000,75.40998,75.41000,26.51889879,1999.7901577539
1649793600,2022-04-12 20:00:00,AVAX/USD,75.10335,75.27782,75.10335,75.20176,2.76437666,207.88599013492157
1649790000,2022-04-12 19:00:00,AVAX/USD,75.00000,75.00000,74.35731,74.60000,270.83543926,20204.323768796
1649786400,2022-04-12 18:00:00,AVAX/USD,76.53000,76.53000,75.16759,75.33000,88.37502289,6657.2904743037
1649782800,2022-04-12 17:00:00,AVAX/USD,76.34000,76.34000,76.34000,76.34000,18.73763020,1430.430689468
1649779200,2022-04-12 16:00:00,AVAX/USD,76.60617,76.60617,76.60617,76.60617,0.00000000,0.0
1649775600,2022-04-12 15:00:00,AVAX/USD,76.32321,77.00999,76.10002,76.60617,193.33541192,14810.685432563549
1649772000,2022-04-12 14:00:00,AVAX/USD,78.25434,78.25434,75.80626,76.10000,766.72552930,58347.81277972999
1649768400,2022-04-12 13:00:00,AVAX/USD,79.33458,79.35680,78.63002,78.70000,90.60751871,7130.811722476999
1649764800,2022-04-12 12:00:00,AVAX/USD,77.67999,79.00000,77.67999,79.00000,202.48418518,15996.25062922
1649761200,2022-04-12 11:00:00,AVAX/USD,78.07534,78.61000,77.98094,78.61000,112.59967446,8851.4604093006
1649757600,2022-04-12 10:00:00,AVAX/USD,77.62999,77.62999,77.62999,77.62999,77.15886492,5989.841912150951
1649754000,2022-04-12 09:00:00,AVAX/USD,76.94712,77.27140,76.88680,77.25000,2341.77833969,180902.3767410525
1649750400,2022-04-12 08:00:00,AVAX/USD,77.26954,77.61999,77.26954,77.28688,980.10426212,75749.20049395699
1649746800,2022-04-12 07:00:00,AVAX/USD,76.87999,77.27715,76.87999,77.26954,136.75353290,10566.882580557867
1649743200,2022-04-12 06:00:00,AVAX/USD,77.41999,77.45753,77.08999,77.08999,101.09226964,7793.202055624904
1649739600,2022-04-12 05:00:00,AVAX/USD,76.37140,77.54833,76.37140,77.54833,31.39932117,2434.9649198671464
1649736000,2022-04-12 04:00:00,AVAX/USD,76.00000,76.20000,76.00000,76.20000,34.17475334,2604.1162045080005
1649732400,2022-04-12 03:00:00,AVAX/USD,74.67999,75.15319,74.67999,75.15319,100.50444088,7553.229341298407
1649728800,2022-04-12 02:00:00,AVAX/USD,75.29524,75.53999,74.19998,74.25000,89.55192538,6649.230459465
1649725200,2022-04-12 01:00:00,AVAX/USD,75.43522,75.58696,75.43522,75.51000,267.22345509,20178.043093845903
1649721600,2022-04-12 00:00:00,AVAX/USD,74.65000,75.14272,74.18000,74.98313,230.46188875,17280.75376418679
1649718000,2022-04-11 23:00:00,AVAX/USD,74.59683,74.59683,74.03001,74.21079,18.53166428,1375.2494462335812
1649714400,2022-04-11 22:00:00,AVAX/USD,74.23000,74.54302,74.23000,74.54302,99.87079238,7444.670473798187
1649710800,2022-04-11 21:00:00,AVAX/USD,74.04241,74.04241,72.75177,73.29788,308.80590211,22634.817956150528
1649707200,2022-04-11 20:00:00,AVAX/USD,74.23000,74.35232,73.68000,74.25000,122.90274637,9125.5289179725
1649703600,2022-04-11 19:00:00,AVAX/USD,74.95998,74.95999,73.69000,74.17001,253.97508645,18837.334701747364
1649700000,2022-04-11 18:00:00,AVAX/USD,75.77000,75.77000,74.75042,75.12780,201.51312584,15139.23781548235
1649696400,2022-04-11 17:00:00,AVAX/USD,76.48838,76.48838,75.67000,76.00000,97.08123214,7378.17364264
1649692800,2022-04-11 16:00:00,AVAX/USD,75.47001,75.99269,75.14420,75.99269,227.61076096,17296.75399829738
1649689200,2022-04-11 15:00:00,AVAX/USD,76.46451,76.95876,75.58882,75.58882,246.00379711,18595.13673906431
1649685600,2022-04-11 14:00:00,AVAX/USD,76.35803,76.39287,75.50573,76.34998,710.42528143,54240.956028674875
1649682000,2022-04-11 13:00:00,AVAX/USD,75.86015,76.30340,74.82000,76.30340,167.94537006,12814.802749836203
1649678400,2022-04-11 12:00:00,AVAX/USD,76.47999,76.97451,76.18800,76.18800,401.46384744,30586.72760875872
1649674800,2022-04-11 11:00:00,AVAX/USD,76.99696,77.15000,75.48001,76.03745,282.07506001,21448.268271757377
1649671200,2022-04-11 10:00:00,AVAX/USD,76.41625,77.06630,76.41625,77.05579,94.52988607,7284.075049733846
1649667600,2022-04-11 09:00:00,AVAX/USD,79.32000,79.32000,76.25000,76.25000,234.94506297,17914.5610514625
1649664000,2022-04-11 08:00:00,AVAX/USD,80.21999,80.21999,78.96824,79.10900,589.83175923,46661.00064092607
1649660400,2022-04-11 07:00:00,AVAX/USD,80.12345,80.12889,79.96000,79.96000,5.25766020,420.402509592
1649656800,2022-04-11 06:00:00,AVAX/USD,79.65000,79.66000,79.47000,79.51000,65.53837395,5210.9561127645
1649653200,2022-04-11 05:00:00,AVAX/USD,79.78000,79.78000,79.64900,79.70000,16.13277040,1285.78180088
1649649600,2022-04-11 04:00:00,AVAX/USD,79.19000,79.19000,78.89400,79.10000,39.58235184,3130.964030544
1649646000,2022-04-11 03:00:00,AVAX/USD,78.20000,79.01000,78.20000,78.89450,47.30492636,3732.09851270902
1649642400,2022-04-11 02:00:00,AVAX/USD,80.00000,80.31397,78.98570,78.98570,442.16995280,34925.10324087495
1649638800,2022-04-11 01:00:00,AVAX/USD,81.45514,81.45514,80.59413,80.59413,0.87746380,70.71843156749401
1649635200,2022-04-11 00:00:00,AVAX/USD,80.30691,80.79000,80.29997,80.79000,19.98549273,1614.6279576567001
1649631600,2022-04-10 23:00:00,AVAX/USD,82.52383,82.92084,81.37000,81.37000,454.65887834,36995.5929305258
1649628000,2022-04-10 22:00:00,AVAX/USD,82.90000,82.90000,82.80992,82.80992,6.12015770,506.809769524384
1649624400,2022-04-10 21:00:00,AVAX/USD,83.76717,83.92990,83.76717,83.92990,1.98814987,166.865219774113
1649620800,2022-04-10 20:00:00,AVAX/USD,84.74625,84.74625,84.74625,84.74625,0.11741227,9.9502495864875
1649617200,2022-04-10 19:00:00,AVAX/USD,84.71999,84.77974,84.43011,84.43011,58.88877644,4971.985872594609
1649613600,2022-04-10 18:00:00,AVAX/USD,85.18001,85.74999,85.06000,85.06000,13.64532041,1160.6709540746
1649610000,2022-04-10 17:00:00,AVAX/USD,84.53380,85.28800,84.53380,85.12999,70.34317617,5988.313883920339
1649606400,2022-04-10 16:00:00,AVAX/USD,84.09999,84.56580,84.09999,84.53380,98.76081026,8348.626582356788
1649602800,2022-04-10 15:00:00,AVAX/USD,84.19000,84.19000,84.19000,84.19000,5.79710828,488.0585460932
1649599200,2022-04-10 14:00:00,AVAX/USD,83.64000,83.64000,83.64000,83.64000,0.00000000,0.0
1649595600,2022-04-10 13:00:00,AVAX/USD,83.57003,83.72999,83.43378,83.64000,10.89511591,911.2674947124
1649592000,2022-04-10 12:00:00,AVAX/USD,83.73000,83.90000,83.49783,83.67523,28.04031665,2346.2799449615795
1649588400,2022-04-10 11:00:00,AVAX/USD,83.64727,83.71999,83.64727,83.71999,7.21926572,604.3968538857428
1649584800,2022-04-10 10:00:00,AVAX/USD,82.96000,82.96000,82.96000,82.96000,5.66960647,470.3505527511999
1649581200,2022-04-10 09:00:00,AVAX/USD,83.43994,83.45000,83.19000,83.19000,123.20046482,10249.046668375799
1649577600,2022-04-10 08:00:00,AVAX/USD,83.38880,83.61790,83.38880,83.54239,31.15932073,2603.124124560745
1649574000,2022-04-10 07:00:00,AVAX/USD,83.61000,83.61000,83.24880,83.29026,80.37499253,6694.454025321758
1649570400,2022-04-10 06:00:00,AVAX/USD,83.24486,83.86977,83.24486,83.86977,19.09257830,1601.290150727991
1649566800,2022-04-10 05:00:00,AVAX/USD,84.40047,84.67747,83.65002,83.65002,687.85698073,57539.25019520411
1649563200,2022-04-10 04:00:00,AVAX/USD,84.59999,84.59999,84.59999,84.59999,0.00000000,0.0
1649559600,2022-04-10 03:00:00,AVAX/USD,84.59999,84.59999,84.59999,84.59999,0.00000000,0.0
1649556000,2022-04-10 02:00:00,AVAX/USD,84.59999,84.59999,84.59999,84.59999,0.00000000,0.0
1649552400,2022-04-10 01:00:00,AVAX/USD,84.59999,84.65863,84.59999,84.59999,76.80030132,6497.304723668987
1649548800,2022-04-10 00:00:00,AVAX/USD,84.50998,84.81999,84.50998,84.81999,5.16177402,437.82162075865983
1649545200,2022-04-09 23:00:00,AVAX/USD,83.67996,84.44000,83.67996,84.44000,0.90024369,76.0165771836
1649541600,2022-04-09 22:00:00,AVAX/USD,83.43141,83.43141,83.43140,83.43140,8.99000000,750.048286
1649538000,2022-04-09 21:00:00,AVAX/USD,83.30497,83.61920,83.30497,83.61920,35.12853744,2937.4201979028485
1649534400,2022-04-09 20:00:00,AVAX/USD,83.01866,83.01866,83.01866,83.01866,0.00000000,0.0
1649530800,2022-04-09 19:00:00,AVAX/USD,83.19999,83.23999,83.01866,83.01866,3.00165526,249.1933974671516
1649527200,2022-04-09 18:00:00,AVAX/USD,83.97999,83.97999,83.97999,83.97999,6.29313613,528.4975092660387
1649523600,2022-04-09 17:00:00,AVAX/USD,83.26333,83.94364,83.26333,83.76502,762.12027225,63839.019847426694
1649520000,2022-04-09 16:00:00,AVAX/USD,82.49000,83.28771,82.49000,83.28771,31.24942878,2602.693361894294
1649516400,2022-04-09 15:00:00,AVAX/USD,83.23000,83.25000,82.66999,82.76000,29.13275722,2411.0269875272
1649512800,2022-04-09 14:00:00,AVAX/USD,83.77000,83.77000,82.57000,82.77999,177.15454888,14664.85178474091
1649509200,2022-04-09 13:00:00,AVAX/USD,84.25001,84.47000,84.18808,84.47000,23.38388894,1975.2370987617999
1649505600,2022-04-09 12:00:00,AVAX/USD,84.17000,84.17000,84.17000,84.17000,5.36925160,451.929907172
1649502000,2022-04-09 11:00:00,AVAX/USD,84.11000,84.11000,84.00620,84.00620,6.91702257,581.072781419934
1649498400,2022-04-09 10:00:00,AVAX/USD,84.14053,84.14053,83.60000,83.91999,103.69680188,8702.23457680158
1649494800,2022-04-09 09:00:00,AVAX/USD,84.00949,84.00949,84.00949,84.00949,1.00000000,84.00949
1649491200,2022-04-09 08:00:00,AVAX/USD,84.25998,84.28998,84.01615,84.28998,13.19106528,1111.8746286298945
1649487600,2022-04-09 07:00:00,AVAX/USD,84.06000,84.37000,83.79851,84.37000,24.18568264,2040.5460443368002
1649484000,2022-04-09 06:00:00,AVAX/USD,84.15999,84.15999,84.01565,84.01565,6.75178834,567.255886047521
1649480400,2022-04-09 05:00:00,AVAX/USD,83.33771,83.33771,83.33771,83.33771,0.39800000,33.168408580000005
1649476800,2022-04-09 04:00:00,AVAX/USD,83.09018,83.29997,83.09018,83.25102,3.13133258,260.6866312442316
1649473200,2022-04-09 03:00:00,AVAX/USD,83.53000,83.60000,83.30784,83.30784,25.04821788,2086.712927432179
1649469600,2022-04-09 02:00:00,AVAX/USD,83.71307,83.93997,82.82043,83.42000,52.01244418,4338.8780934956
1649466000,2022-04-09 01:00:00,AVAX/USD,85.28800,85.28800,84.75000,84.75000,12.13938253,1028.8126694175
1649462400,2022-04-09 00:00:00,AVAX/USD,83.61000,85.44000,83.61000,85.44000,76.86804788,6567.6060108672
1649458800,2022-04-08 23:00:00,AVAX/USD,83.49000,83.90439,83.14990,83.90439,23.81665023,1998.3215093915098
1649455200,2022-04-08 22:00:00,AVAX/USD,85.12909,85.12909,83.73000,83.93820,291.51162613,24468.961176425168
1649451600,2022-04-08 21:00:00,AVAX/USD,86.32988,86.34382,85.00000,85.00000,214.20616663,18207.524163550002
1649448000,2022-04-08 20:00:00,AVAX/USD,86.83418,87.00000,85.96554,85.96554,109.31685734,9397.482672336064
1649444400,2022-04-08 19:00:00,AVAX/USD,87.23562,88.00000,86.26000,86.26000,74.66731434,6440.8025349684
1649440800,2022-04-08 18:00:00,AVAX/USD,86.70000,87.01000,86.00000,87.01000,20.42303376,1777.0081674576
1649437200,2022-04-08 17:00:00,AVAX/USD,88.00000,88.03615,86.64000,86.95574,252.12191728,21923.447887301187
1649433600,2022-04-08 16:00:00,AVAX/USD,90.00000,90.50000,88.55000,88.94340,118.94802278,10579.641569330652
1649430000,2022-04-08 15:00:00,AVAX/USD,89.60000,89.87204,89.24727,89.62213,48.75442514,4369.475427972348
1649426400,2022-04-08 14:00:00,AVAX/USD,86.83571,89.81000,86.83571,89.57985,204.62211411,18330.018288656684
1649422800,2022-04-08 13:00:00,AVAX/USD,86.56721,86.86000,85.24979,86.42999,120.03728848,10374.821642953515
1649419200,2022-04-08 12:00:00,AVAX/USD,86.49000,87.03915,86.49000,86.90770,42.54269646,3697.287901136742
1649415600,2022-04-08 11:00:00,AVAX/USD,87.56710,87.56710,86.40000,86.40000,496.04410661,42858.210811104
1649412000,2022-04-08 10:00:00,AVAX/USD,87.81748,88.08729,87.64952,87.73999,44.21200883,3879.161212624112
1649408400,2022-04-08 09:00:00,AVAX/USD,88.70175,89.43509,88.17827,88.62840,944.39984912,83700.64758774701
1649404800,2022-04-08 08:00:00,AVAX/USD,88.32000,89.13544,88.11000,88.63000,86.09052166,7630.202934725799
1649401200,2022-04-08 07:00:00,AVAX/USD,88.37082,88.49823,86.98492,86.98492,145.53163713,12659.05781322208
1649397600,2022-04-08 06:00:00,AVAX/USD,88.44000,88.85000,88.00330,88.20998,34.15949295,3013.2081899296413
1649394000,2022-04-08 05:00:00,AVAX/USD,88.98670,89.50000,88.18000,88.18000,151.43468499,13353.5105224182
1649390400,2022-04-08 04:00:00,AVAX/USD,89.25000,89.25000,88.38000,89.22139,161.76241121,14432.667177907782
1649386800,2022-04-08 03:00:00,AVAX/USD,88.70000,88.70000,88.61000,88.61000,33.03040049,2926.8237874189
1649383200,2022-04-08 02:00:00,AVAX/USD,88.53000,88.98411,88.53000,88.98411,20.91777009,1861.3491546432701
1649379600,2022-04-08 01:00:00,AVAX/USD,88.12000,88.28950,88.12000,88.28950,24.67194296,2178.27350796692
1649376000,2022-04-08 00:00:00,AVAX/USD,87.33000,87.82597,87.33000,87.82597,81.55613030,7162.746253043892
1649372400,2022-04-07 23:00:00,AVAX/USD,88.00000,88.16000,88.00000,88.16000,20.57506564,1813.8977868223997
1649368800,2022-04-07 22:00:00,AVAX/USD,87.29000,87.29000,87.22256,87.22256,25.26492829,2203.6717236702225
1649365200,2022-04-07 21:00:00,AVAX/USD,87.43172,87.56637,86.00000,86.64999,47.71208298,4134.25151309617
1649361600,2022-04-07 20:00:00,AVAX/USD,87.06549,87.89081,87.06549,87.89081,433.25848849,38079.439492761776
1649358000,2022-04-07 19:00:00,AVAX/USD,87.90000,88.42000,87.17999,87.17999,28.57925123,2491.5388364388878
1649354400,2022-04-07 18:00:00,AVAX/USD,86.58000,87.75000,86.32000,87.44372,440.61081655,38528.648871369565
1649350800,2022-04-07 17:00:00,AVAX/USD,86.11000,87.47765,85.63647,86.14671,4926.90322890,424436.5036581119
1649347200,2022-04-07 16:00:00,AVAX/USD,83.57000,86.25000,83.34641,86.25000,533.90376436,46049.19967605
1649343600,2022-04-07 15:00:00,AVAX/USD,83.90999,84.06999,81.71923,82.95000,562.45522097,46655.6605794615
1649340000,2022-04-07 14:00:00,AVAX/USD,84.95000,85.11532,83.80000,83.80000,283.16641980,23729.345979240003
1649336400,2022-04-07 13:00:00,AVAX/USD,84.57000,85.14298,84.00000,85.14298,39.67783500,3378.2891118483
1649332800,2022-04-07 12:00:00,AVAX/USD,85.99999,86.00000,85.11957,85.11957,25.56113657,2175.7529535496747
1649329200,2022-04-07 11:00:00,AVAX/USD,84.18552,85.89261,84.18552,85.63836,125.21043020,10722.815897222474
1649325600,2022-04-07 10:00:00,AVAX/USD,84.30000,84.71999,84.00000,84.71999,9.77800328,828.3923401015671
1649322000,2022-04-07 09:00:00,AVAX/USD,84.86071,84.86071,83.80000,84.58999,34.77824117,2941.8910727878883
1649318400,2022-04-07 08:00:00,AVAX/USD,85.07462,85.21638,84.81001,85.01249,70.34751899,5980.417754662185
1649314800,2022-04-07 07:00:00,AVAX/USD,84.70000,84.93024,84.60001,84.66000,326.59655722,27649.6645342452
1649311200,2022-04-07 06:00:00,AVAX/USD,83.62999,83.96000,83.62998,83.96000,104.59801785,8782.049578686
1649307600,2022-04-07 05:00:00,AVAX/USD,83.71000,84.00000,83.50450,84.00000,37.42261336,3143.49952224
1649304000,2022-04-07 04:00:00,AVAX/USD,83.68000,83.68000,82.95489,82.95489,100.76326444,8358.805517661112
1649300400,2022-04-07 03:00:00,AVAX/USD,83.29000,83.29000,82.80000,83.08214,90.55383906,7523.406734320388
1649296800,2022-04-07 02:00:00,AVAX/USD,83.75000,83.75000,83.11000,83.11000,144.90653519,12043.1821396409
1649293200,2022-04-07 01:00:00,AVAX/USD,82.27000,83.89961,82.21142,83.89961,164.01566859,13760.850628590248
1649289600,2022-04-07 00:00:00,AVAX/USD,82.74948,84.53393,81.46999,81.46999,151.11958059,12311.710719471494
1649286000,2022-04-06 23:00:00,AVAX/USD,83.81000,84.09000,82.98000,83.19490,77.34039413,6434.326355605938
1649282400,2022-04-06 22:00:00,AVAX/USD,85.44962,85.50252,84.00000,84.00000,320.50405832,26922.34089888
1649278800,2022-04-06 21:00:00,AVAX/USD,86.34906,86.34906,85.52418,85.76668,9.71636266,833.3401670241687
1649275200,2022-04-06 20:00:00,AVAX/USD,86.62365,86.62365,85.64484,85.90000,47.47994554,4078.5273218860007
1649271600,2022-04-06 19:00:00,AVAX/USD,86.00000,86.20000,85.01504,85.99406,17.08583810,1469.2805867216862
1649268000,2022-04-06 18:00:00,AVAX/USD,86.00000,86.19001,83.02475,85.58243,1183.48746700,101285.73330040481
1649264400,2022-04-06 17:00:00,AVAX/USD,83.38000,85.69697,83.38000,85.48430,132.13339416,11295.330706391687
1649260800,2022-04-06 16:00:00,AVAX/USD,84.70391,85.13000,83.90621,84.52922,217.86390948,18415.866334495004
1649257200,2022-04-06 15:00:00,AVAX/USD,85.10876,85.10876,84.07145,84.71119,234.29166651,19847.12587714525
1649253600,2022-04-06 14:00:00,AVAX/USD,84.80000,85.95999,83.70000,85.52752,294.90680463,25222.647631128417
