,created_at,date,tweet
34,1649462341000.0,2022-04-08 16:59:01,I am claiming my free Lightning sats from @_bitcoiner's zesty faucet! ⚡  @boltcoiner unlock me 6fc98799-b580-4947-b1c9-b4cf9ebbbf5b  #Bitcoin #BTC #LN #LightningNetwork #boltcoiner  https://t.co/VkMi4KWDU0
35,1649462341000.0,2022-04-08 16:59:01,@JManletCNFT @BossCatRC @NFT_Justin @deezy_BTC @BlueMagicBCRC @TomCatBCRC @SnoopDogg @champmedici @IOHK_Charles 百富12😍
36,1649462340000.0,2022-04-08 16:59:00,そんなの買うくらいなら現物でBTC買うだろ普通。
37,1649462338000.0,2022-04-08 16:58:58,"@Sandra_Bitget Btc, eth, Ada, bnb, avalanche, Solana, luna."
38,1649462331000.0,2022-04-08 16:58:51,"#STPTUSDT Bear Alert!  5X Volume Price:      0.09389 5-min %: -0.51% Volume:  $4,484   #crypto #whale #btc #eth #STPT $STPT  https://t.co/IM4oL78afr"
39,1649462330000.0,2022-04-08 16:58:50,@gregzaj1 @LABRAHODL20 @weinicus @BTCKindergarten @CHAIRFORCE_BTC  https://t.co/CFTsIRpLHx
40,1649462327000.0,2022-04-08 16:58:47,Just met the @WeWork team. Alive and well and rocking a new office in #Tampa. And yes they accept $BTC for payments  https://t.co/FHwONRzkhw
41,1649462326000.0,2022-04-08 16:58:46,"The Tale of the Dormant Wallet With Close to 80,000 BTC From Mt Gox – Featured Bitcoin #Bitcoin #News  https://t.co/DkWW3Ew9cj #bitcoinnews"
42,1649462322000.0,2022-04-08 16:58:42,@TigerWillson @My_Collectables Selling Todd or Joker or Harley Catwoman Fa etc etc right after Interoperability might be similar to how people sold BTc at 1k. Let them grow and enjoy them and keep some for future in case they truly skyrocket! 🚀🚀🚀
43,1649462320000.0,2022-04-08 16:58:40,I would pay 10 $btc to see @PeterSchiff vs. @saylor in a boxing match
44,1649462319000.0,2022-04-08 16:58:39,yolun açık olsun #minausdt #MINA #BTC #kriptopara  https://t.co/010FT8wfgx
45,1649462316000.0,2022-04-08 16:58:36,@Haiteng_btc okx交易所可不可以每个token加个索引，搜索技术团队，就可以展示技术相关性token，搜索相关技术，例如跨链，就展示跨链相关的token呢
46,1649462316000.0,2022-04-08 16:58:36,@Tradinwolves Btc
47,1649462314000.0,2022-04-08 16:58:34,@Exsky__ @TBShine197 @deezy_BTC @The_ClayMates Why?
48,1649462314000.0,2022-04-08 16:58:34,"@carmichael_btc @BorgmanKelly @Winning4Him @Devildog_Buff A fetus is a human baby, Brian. Whether the law recognizes them as people is irrelevant. Let’s not forget that not too long in this country’s history, black people were also not legally considered people. Let’s not go back to that, k?"
49,1649462314000.0,2022-04-08 16:58:34,"@moneromatteo @callebtc I don't believe there is any exchange issue either. Dollars come out of your bank and dollars arrive at merchant in split second. BTC travels on lightning network. Users don't even have to know the details and as far as they know, dollars magically moved"
