timestamp,open,high,low,close,volume
2022-05-13 04:29:00,2085.91000,2085.97000,2082.35000,2085.49000,861
2022-05-13 04:28:00,2085.78000,2089.96000,2084.68000,2085.91000,1018
2022-05-13 04:27:00,2083.86000,2087.34000,2083.85000,2085.77000,411
2022-05-13 04:26:00,2081.99000,2085.78000,2081.84000,2083.85000,442
2022-05-13 04:25:00,2081.36000,2082.67000,2079.56000,2082.00000,448
2022-05-13 04:24:00,2079.71000,2083.00000,2079.11000,2081.36000,302
2022-05-13 04:23:00,2079.43000,2082.96000,2079.42000,2079.70000,541
2022-05-13 04:22:00,2081.97000,2083.08000,2078.75000,2079.42000,445
2022-05-13 04:21:00,2083.50000,2084.07000,2079.01000,2081.97000,458
2022-05-13 04:20:00,2084.13000,2086.41000,2083.39000,2083.50000,291
2022-05-13 04:19:00,2086.78000,2086.95000,2084.13000,2084.14000,372
2022-05-13 04:18:00,2082.50000,2086.94000,2082.49000,2086.77000,1817
2022-05-13 04:17:00,2084.29000,2084.29000,2080.40000,2082.49000,381
2022-05-13 04:16:00,2089.70000,2089.70000,2083.81000,2084.29000,541
2022-05-13 04:15:00,2091.99000,2093.25000,2087.98000,2089.69000,2148
2022-05-13 04:14:00,2090.51000,2092.49000,2085.39000,2091.99000,506
2022-05-13 04:13:00,2085.85000,2090.52000,2083.39000,2090.51000,623
2022-05-13 04:12:00,2081.62000,2086.57000,2081.08000,2085.84000,341
2022-05-13 04:11:00,2081.54000,2086.22000,2081.07000,2081.62000,991
2022-05-13 04:10:00,2086.55000,2086.84000,2081.54000,2081.54000,300
2022-05-13 04:09:00,2084.22000,2087.51000,2083.80000,2086.54000,300
2022-05-13 04:08:00,2090.08000,2090.08000,2083.26000,2084.23000,678
2022-05-13 04:07:00,2088.53000,2090.91000,2086.41000,2090.08000,671
2022-05-13 04:06:00,2090.73000,2091.85000,2087.28000,2088.53000,497
2022-05-13 04:05:00,2086.59000,2090.76000,2086.54000,2090.73000,381
2022-05-13 04:04:00,2090.27000,2090.28000,2086.00000,2086.60000,647
2022-05-13 04:03:00,2091.25000,2091.54000,2088.01000,2090.28000,490
2022-05-13 04:02:00,2089.05000,2092.42000,2088.45000,2091.24000,608
2022-05-13 04:01:00,2087.75000,2089.78000,2083.81000,2089.04000,1959
2022-05-13 04:00:00,2096.46000,2099.53000,2087.00000,2087.74000,3032
2022-05-13 03:59:00,2105.02000,2105.03000,2093.48000,2096.46000,1292
2022-05-13 03:58:00,2109.99000,2109.99000,2104.76000,2105.03000,832
2022-05-13 03:57:00,2107.32000,2115.00000,2107.31000,2109.98000,2169
2022-05-13 03:56:00,2103.34000,2107.32000,2102.75000,2107.32000,559
2022-05-13 03:55:00,2103.85000,2106.94000,2102.10000,2103.33000,697
2022-05-13 03:54:00,2099.40000,2103.86000,2094.53000,2103.85000,968
2022-05-13 03:53:00,2101.01000,2104.38000,2099.08000,2099.40000,490
2022-05-13 03:52:00,2106.68000,2107.87000,2100.77000,2101.01000,767
2022-05-13 03:51:00,2106.71000,2109.15000,2103.21000,2106.68000,896
2022-05-13 03:50:00,2099.48000,2107.00000,2099.11000,2106.72000,552
2022-05-13 03:49:00,2101.12000,2102.32000,2097.27000,2099.47000,878
2022-05-13 03:48:00,2096.25000,2102.03000,2095.68000,2101.11000,1168
2022-05-13 03:47:00,2092.89000,2096.40000,2091.16000,2096.25000,435
2022-05-13 03:46:00,2087.88000,2094.46000,2087.64000,2092.89000,460
2022-05-13 03:45:00,2093.23000,2093.28000,2087.86000,2087.88000,375
2022-05-13 03:44:00,2094.06000,2095.07000,2090.61000,2093.23000,613
2022-05-13 03:43:00,2091.91000,2094.32000,2089.16000,2094.05000,567
2022-05-13 03:42:00,2085.85000,2092.09000,2085.30000,2091.90000,882
2022-05-13 03:41:00,2090.00000,2091.31000,2083.66000,2085.98000,1402
2022-05-13 03:40:00,2087.73000,2092.36000,2086.78000,2090.00000,1281
2022-05-13 03:39:00,2090.99000,2091.52000,2086.86000,2087.73000,749
2022-05-13 03:38:00,2097.19000,2097.20000,2090.80000,2091.00000,494
2022-05-13 03:37:00,2093.80000,2099.29000,2093.80000,2097.19000,1086
2022-05-13 03:36:00,2090.03000,2094.49000,2089.43000,2093.81000,610
2022-05-13 03:35:00,2086.95000,2093.49000,2086.64000,2090.03000,953
2022-05-13 03:34:00,2088.65000,2090.00000,2085.41000,2087.00000,1187
2022-05-13 03:33:00,2091.18000,2091.48000,2086.81000,2088.65000,935
2022-05-13 03:32:00,2091.03000,2093.58000,2087.59000,2091.19000,1787
2022-05-13 03:31:00,2098.79000,2099.35000,2091.00000,2091.04000,1010
2022-05-13 03:30:00,2092.18000,2099.76000,2091.47000,2098.80000,556
2022-05-13 03:29:00,2093.13000,2094.67000,2090.00000,2092.18000,945
2022-05-13 03:28:00,2097.14000,2097.44000,2090.96000,2093.14000,859
2022-05-13 03:27:00,2101.66000,2101.67000,2093.04000,2097.14000,1489
2022-05-13 03:26:00,2106.20000,2106.79000,2098.74000,2101.66000,1183
2022-05-13 03:25:00,2107.34000,2108.00000,2103.85000,2106.19000,1145
2022-05-13 03:24:00,2103.21000,2107.81000,2100.76000,2107.34000,1664
2022-05-13 03:23:00,2096.90000,2105.57000,2096.66000,2103.21000,2485
2022-05-13 03:22:00,2090.99000,2098.00000,2090.79000,2096.90000,713
2022-05-13 03:21:00,2087.44000,2091.00000,2086.36000,2091.00000,1055
